226;4827894;Avenida Tupac Amaru 46;2470149703;1870265576;95818;90863;0.0153508;70;0.0002193;1000000;-120.088.897;-770.536.495;-120.090.244;-770.536.185
227;4827894;Avenida Tupac Amaru 47;1870265576;1870265607;90863;15621;0.2234372;70;0.003192;1000000;-120.090.244;-770.536.185;-120.109.802;-770.531.484
228;4827894;Avenida Tupac Amaru 48;1870265607;1870228350;15621;90864;0.9129101;70;0.0130416;1000000;-120.109.802;-770.531.484;-120.190.028;-770.513.824
229;4827894;Avenida Tupac Amaru 49;1870228350;818613451;90864;13433;0.2712395;70;0.0038749;1000000;-120.190.028;-770.513.824;-120.214.013;-770.509.284
230;4827894;Avenida Tupac Amaru 50;818613451;818613435;13433;13427;0.0596855;70;0.0008527;1000000;-120.214.013;-770.509.284;-120.219.302;-770.508.348
231;4827894;Avenida Tupac Amaru 51;818613435;31040887;13427;15336;0.0594524;70;0.0008493;1000000;-120.219.302;-770.508.348;-120.224.515;-77.050.714
232;4827894;Avenida Tupac Amaru 52;31040887;31040888;15336;13450;0.0537619;70;0.000768;1000000;-120.224.515;-77.050.714;-120.228.923;-770.505.132
233;4827894;Avenida Tupac Amaru 53;31040888;31035569;13450;90851;0.0678637;70;0.0009695;1000000;-120.228.923;-770.505.132;-120.233.656;-770.501.205
234;4827894;Avenida Tupac Amaru 54;31035569;1379581461;90851;57691;0.0099781;70;0.0001425;1000000;-120.233.656;-770.501.205;-120.234.267;-770.500.533
235;4827894;Avenida Tupac Amaru 55;1379581461;1870228398;57691;90857;0.2672072;70;0.0038172;1000000;-120.234.267;-770.500.533;-12.024.988;-770.481.859
236;4827894;Avenida Tupac Amaru 56;1870228398;1870228417;90857;90854;0.5461204;70;0.0078017;1000000;-12.024.988;-770.481.859;-120.283.525;-77.044.529
237;4827894;Avenida Tupac Amaru 57;1870228417;31035563;90854;50;0.0554976;70;0.0007928;1000000;-120.283.525;-77.044.529;-12.028.706;-770.441.692
238;4827895;Franciso Pizarro 1;885811905;885811839;51;19760;0.0457035;60;0.0007617;1000000;-12.038.738;-770.323.169;-120.384.915;-770.326.532
239;4827895;Franciso Pizarro 2;885811839;885831063;19760;19861;0.1165138;60;0.0019419;1000000;-120.384.915;-770.326.532;-120.378.369;-770.334.898
240;4827895;Franciso Pizarro 3;885831063;885831111;19861;19869;0.1856297;60;0.0030938;1000000;-120.378.369;-770.334.898;-12.036.808;-77.034.834
241;4827895;Franciso Pizarro 4;885831111;885831088;19869;19871;0.0240132;60;0.0004002;1000000;-12.036.808;-77.034.834;-120.366.727;-770.350.061
242;4827895;Franciso Pizarro 5;885831088;1273799426;19871;38587;0.0177669;60;0.0002961;1000000;-120.366.727;-770.350.061;-120.365.767;-770.351.367
243;4827895;Franciso Pizarro 6;1273799426;2397448040;38587;25121;0.0884794;60;0.0014747;1000000;-120.365.767;-770.351.367;-120.360.931;-770.357.828
244;4827895;Franciso Pizarro 7;2397448040;885830995;25121;19856;0.1800572;60;0.003001;1000000;-120.360.931;-770.357.828;-120.350.814;-770.370.749
248;4827895;Franciso Pizarro 8;885831065;885831076;19862;19842;0.094157;60;0.0015693;1000000;-120.343.731;-770.379.313;-120.338.399;-770.386.038
249;4827895;Franciso Pizarro 9;885831076;885831123;19842;19850;0.0172597;60;0.0002877;1000000;-120.338.399;-770.386.038;-120.337.372;-770.387.228
250;4827895;Franciso Pizarro 10;885831123;885831133;19850;19877;0.1145639;60;0.0019094;1000000;-120.337.372;-770.387.228;-120.330.543;-770.395.116
251;4827895;Franciso Pizarro 11;885831133;885831044;19877;19883;0.1118048;60;0.0018634;1000000;-120.330.543;-770.395.116;-120.323.761;-770.402.706
252;4827895;Franciso Pizarro 12;885831044;885831151;19883;19841;0.1103353;60;0.0018389;1000000;-120.323.761;-770.402.706;-120.317.124;-770.410.248
253;4827895;Franciso Pizarro 13;885831151;885930828;19841;19954;0.1151845;60;0.0019197;1000000;-120.317.124;-770.410.248;-120.310.139;-770.418.068
254;4827895;Franciso Pizarro 14;885930828;885930736;19954;19997;0.0096568;60;0.0001609;1000000;-120.310.139;-770.418.068;-120.309.577;-770.418.745
255;4827895;Franciso Pizarro 15;885930736;885930844;19997;50269;0.056473;60;0.0009412;1000000;-120.309.577;-770.418.745;-120.305.798;-770.422.208
256;4827895;Franciso Pizarro 16;885930844;1324512544;50269;50223;0.0131834;60;0.0002197;1000000;-120.305.798;-770.422.208;-120.304.808;-770.422.875
257;4827895;Franciso Pizarro 17;1324512544;31035567;50223;19967;0.0968443;60;0.0016141;1000000;-120.304.808;-770.422.875;-120.298.119;-770.428.578
258;4827895;Franciso Pizarro 18;31035567;31035556;19967;48;0.2277372;60;0.0037956;1000000;-120.298.119;-770.428.578;-120.282.786;-770.442.447
259;4827896;Diego Cordova de Salinas 1;31035563;1870228443;50;90862;0.0372609;60;0.000621;0.000621;-12.028.706;-770.441.692;-120.289.541;-770.439.389
260;4827896;Diego Cordova de Salinas 2;1870228443;885930834;90862;20002;0.1497468;60;0.0024958;0.0024958;-120.289.541;-770.439.389;-1.202.992;-770.429.794
261;4827896;Diego Cordova de Salinas 3;885930834;885930752;20002;50270;0.116056;60;0.0019343;0.0019343;-1.202.992;-770.429.794;-120.307.938;-770.424.056
262;4827896;Diego Cordova de Salinas 4;885930752;885930746;50270;19955;0.0751222;60;0.001252;0.001252;-120.307.938;-770.424.056;-120.314.096;-770.421.222
263;4827896;Diego Cordova de Salinas 5;885930746;885831062;19955;19840;0.1249736;60;0.0020829;0.0020829;-120.314.096;-770.421.222;-120.324.514;-770.416.913
264;4827896;Diego Cordova de Salinas 6;885831062;301457919;19840;52;0.0315876;60;0.0005265;0.0005265;-120.324.514;-770.416.913;-12.032.718;-77.041.591
265;4827908;Maracaibo 1;138801068;138801070;53;17721;0.1142999;40;0.0028575;0.0028575;-120.304.195;-770.612.299;-120.302.589;-77.062.268
266;4827908;Maracaibo 2;138801070;138801072;17721;17728;0.1023526;40;0.0025588;0.0025588;-120.302.589;-77.062.268;-120.301.582;-770.632.035
267;4827908;Maracaibo 3;138801072;138801073;17728;17736;0.0943089;40;0.0023577;0.0023577;-120.301.582;-770.632.035;-1.203.005;-770.640.636
268;4827908;Maracaibo 4;138801073;846730651;17736;17709;0.172439;40;0.004311;0.004311;-1.203.005;-770.640.636;-120.298.473;-770.656.356
269;4827908;Maracaibo 5;846730651;138801075;17709;402;0.0354427;40;0.0008861;0.0008861;-120.298.473;-770.656.356;-120.298.056;-770.659.587
270;4827908;Maracaibo 6;138801075;846730675;402;17719;0.0768038;40;0.0019201;0.0019201;-120.298.056;-770.659.587;-120.296.885;-770.666.547
271;4827908;Maracaibo 7;846730675;846730660;17719;17714;0.1244651;40;0.0031116;0.0031116;-120.296.885;-770.666.547;-120.295.625;-770.677.919
272;4827908;Maracaibo 8;846730660;846730900;17714;90466;0.1568657;40;0.0039216;0.0039216;-120.295.625;-770.677.919;-120.295.647;-770.692.343
273;4827908;Maracaibo 9;846730900;846730901;90466;90463;0.0158911;40;0.0003973;0.0003973;-120.295.647;-770.692.343;-120.294.891;-770.693.583
274;4827908;Maracaibo 10;846730901;2397222755;90463;94612;0.0461328;40;0.0011533;0.0011533;-120.294.891;-770.693.583;-120.292.567;-770.697.097
275;4827908;Maracaibo 11;2397222755;846730537;94612;54;0.0507947;40;0.0012699;0.0012699;-120.292.567;-770.697.097;-120.290.008;-770.700.966
276;4827909;Av. Panamericana Norte 1;289367476;1296147304;55;28516;0.0233496;120;0.0001946;1000000;-119.627.579;-770.684.681;-119.629.669;-770.684.473
277;4827909;Av. Panamericana Norte 2;1296147304;1296147439;28516;42653;0.2213798;120;0.0018448;1000000;-119.629.669;-770.684.473;-119.649.251;-77.068.089
278;4827909;Av. Panamericana Norte 3;1296147439;31069291;42653;110;0.1633606;120;0.0013613;1000000;-119.649.251;-77.068.089;-119.663.706;-770.678.219
279;4827909;Av. Panamericana Norte 4;31069291;31069256;110;12994;0.0174585;120;0.0001455;1000000;-119.663.706;-770.678.219;-119.665.255;-770.677.957
280;4827909;Av. Panamericana Norte 5;31069256;273423474;12994;2515;0.5295076;120;0.0044126;1000000;-119.665.255;-770.677.957;-119.712.332;-770.670.629
281;4827909;Av. Panamericana Norte 6;273423474;273423424;2515;2522;0.0181302;120;0.0001511;1000000;-119.712.332;-770.670.629;-119.713.943;-770.670.372
282;4827909;Av. Panamericana Norte 7;273423424;273426306;2522;2612;0.265483;120;0.0022124;1000000;-119.713.943;-770.670.372;-119.737.549;-770.666.716
283;4827909;Av. Panamericana Norte 8;273426306;1296147630;2612;2523;0.085988;120;0.0007166;1000000;-119.737.549;-770.666.716;-119.745.195;-770.665.533
284;4827909;Av. Panamericana Norte 9;1296147630;31043944;2523;56;0.2708821;120;0.0022574;1000000;-119.745.195;-770.665.533;-11.976.904;-770.666.597
285;4827926;Via de Evitamiento 1;31079772;1324512148;57;50282;0.814469;120;0.0067872;1000000;-120.429.693;-770.296.433;-120.429.959;-770.222.175
286;4827926;Via de Evitamiento 2;1324512148;1324512621;50282;50336;0.2201611;120;0.0018347;1000000;-120.429.959;-770.222.175;-120.422.178;-770.203.588
287;4827926;Via de Evitamiento 3;1324512621;563862430;50336;10501;0.0955833;120;0.0007965;1000000;-120.422.178;-770.203.588;-120.418.481;-770.195.653
288;4827926;Via de Evitamiento 4;563862430;1324511892;10501;50235;0.2828604;120;0.0023572;1000000;-120.418.481;-770.195.653;-120.407.243;-77.017.233
289;4827926;Via de Evitamiento 5;1324511892;31080028;50235;146;0.2569453;120;0.0021412;1000000;-120.407.243;-77.017.233;-120.394.151;-77.015.287
290;4827926;Via de Evitamiento 6;31080028;31035811;146;58;0.2502036;120;0.002085;1000000;-120.394.151;-77.015.287;-120.379.628;-770.135.305
291;4827929;Av. Panamericana Norte 10;560581411;1379581614;59;57693;0.0241106;120;0.0002009;1000000;-120.314.295;-770.559.994;-12.031.255;-77.056.131
292;4827929;Av. Panamericana Norte 11;1379581614;31035640;57693;60;0.1954357;120;0.0016286;1000000;-12.031.255;-77.056.131;-120.298.497;-770.572.045
295;4827937;Av. José Granda 1;1379581535;31035745;63;57699;0.1205076;60;0.0020085;1000000;-120.284.264;-770.584.148;-120.293.003;-770.590.508
296;4827937;Av. José Granda 2;31035745;31036029;57699;17083;0.1112851;60;0.0018548;1000000;-120.293.003;-770.590.508;-120.298.034;-770.599.265
297;4827937;Av. José Granda 3;31036029;846497393;17083;17077;0.0580322;60;0.0009672;1000000;-120.298.034;-770.599.265;-12.029.901;-770.604.507
298;4827937;Av. José Granda 4;846497393;846500816;17077;17124;0.164775;60;0.0027463;1000000;-12.029.901;-770.604.507;-120.297.809;-770.619.571
299;4827937;Av. José Granda 5;846500816;846500822;17124;17126;0.0305295;60;0.0005088;1000000;-120.297.809;-770.619.571;-120.297.575;-770.622.368
300;4827937;Av. José Granda 6;846500822;846500824;17126;17131;0.0476398;60;0.000794;1000000;-120.297.575;-770.622.368;-120.296.905;-770.626.693
301;4827937;Av. José Granda 7;846500824;846500826;17131;17134;0.091114;60;0.0015186;1000000;-120.296.905;-770.626.693;-12.029.554;-770.634.954
302;4827937;Av. José Granda 8;846500826;846503517;17134;17162;0.0508354;60;0.0008473;1000000;-12.029.554;-770.634.954;-120.294.778;-770.639.563
303;4827937;Av. José Granda 9;846503517;846503516;17162;17161;0.0118893;60;0.0001982;1000000;-120.294.778;-770.639.563;-1.202.946;-770.640.641
304;4827937;Av. José Granda 10;846503516;846503535;17161;17178;0.0556335;60;0.0009272;1000000;-1.202.946;-770.640.641;-120.293.766;-770.645.685
305;4827937;Av. José Granda 11;846503535;846500815;17178;17123;0.1668337;60;0.0027806;1000000;-120.293.766;-770.645.685;-120.286.105;-770.658.428
306;4827937;Av. José Granda 12;846500815;846500789;17123;17104;0.0511575;60;0.0008526;1000000;-120.286.105;-770.658.428;-120.283.246;-770.662.075
307;4827937;Av. José Granda 13;846500789;846500790;17104;17106;0.0512844;60;0.0008547;1000000;-120.283.246;-770.662.075;-120.281.152;-770.666.255
308;4827937;Av. José Granda 14;846500790;846500786;17106;17101;0.0909735;60;0.0015162;1000000;-120.281.152;-770.666.255;-120.278.391;-770.674.079
309;4827937;Av. José Granda 15;846500786;1756599732;17101;28124;0.0525095;60;0.0008752;1000000;-120.278.391;-770.674.079;-120.278.181;-770.678.892
310;4827937;Av. José Granda 16;1756599732;1273732482;28124;25318;0.2666939;60;0.0044449;1000000;-120.278.181;-770.678.892;-120.281.885;-770.702.236
311;4827937;Av. José Granda 17;1273732482;846535429;25318;17331;0.0807881;60;0.0013465;1000000;-120.281.885;-770.702.236;-120.278.312;-770.708.688
312;4827937;Av. José Granda 18;846535429;1273747084;17331;32557;0.1370892;60;0.0022848;1000000;-120.278.312;-770.708.688;-120.273.438;-770.720.253
313;4827937;Av. José Granda 19;1273747084;1273652412;32557;17317;0.0312285;60;0.0005205;1000000;-120.273.438;-770.720.253;-120.272.422;-77.072.293
314;4827937;Av. José Granda 20;1273652412;1273749628;17317;39544;0.1126648;60;0.0018777;1000000;-120.272.422;-77.072.293;-120.268.621;-770.732.533
315;4827937;Av. José Granda 21;1273749628;31036685;39544;17336;0.0763026;60;0.0012717;1000000;-120.268.621;-770.732.533;-12.026.605;-770.739.038
316;4827937;Av. José Granda 22;31036685;31036687;17336;3002;0.1267118;60;0.0021119;1000000;-12.026.605;-770.739.038;-120.260.594;-770.749.252
317;4827937;Av. José Granda 23;31036687;31069437;3002;64;0.0237953;60;0.0003966;1000000;-120.260.594;-770.749.252;-120.259.671;-770.751.226
318;4827949;Via de Evitamiento 7;31035814;1367679872;65;56705;0.2761519;120;0.0023013;1000000;-120.367.792;-770.121.487;-12.035.193;-770.101.954
319;4827949;Via de Evitamiento 8;1367679872;1367679830;56705;56789;0.0974612;120;0.0008122;1000000;-12.035.193;-770.101.954;-1.203.464;-770.095.001
320;4827949;Via de Evitamiento 9;1367679830;273411491;56789;56774;0.3046067;120;0.0025384;1000000;-1.203.464;-770.095.001;-120.331.268;-770.071.661
321;4827949;Via de Evitamiento 10;273411491;1367679653;56774;56781;0.1126264;120;0.0009386;1000000;-120.331.268;-770.071.661;-120.326.307;-770.062.632
322;4827949;Via de Evitamiento 11;1367679653;1367679605;56781;56835;0.1687043;120;0.0014059;1000000;-120.326.307;-770.062.632;-120.319.019;-770.049.029
323;4827949;Via de Evitamiento 12;1367679605;1163142205;56835;66;0.5161002;120;0.0043008;1000000;-120.319.019;-770.049.029;-12.030.184;-770.004.973
324;4827951;Via de Evitamiento 13;31035815;31035816;67;68;0.2162641;120;0.0018022;1000000;-120.365.358;-770.120.371;-120.378.201;-770.135.305
325;4828013;Avenida Argentina 1;31035134;1273636126;69;32186;0.0487427;60;0.0008124;1000000;-120.431.505;-770.434.254;-12.043.241;-770.438.637
326;4828013;Avenida Argentina 2;1273636126;31036614;32186;77;0.0093341;60;0.0001556;1000000;-12.043.241;-770.438.637;-120.432.512;-770.439.489
327;4828013;Avenida Argentina 3;31036614;31036595;77;74;0.0196958;60;0.0003283;1000000;-120.432.512;-770.439.489;-12.043.268;-770.441.292
328;4828013;Avenida Argentina 4;31036595;1617071956;74;36271;0.0386202;60;0.0006437;1000000;-12.043.268;-770.441.292;-120.433.013;-770.444.827
329;4828013;Avenida Argentina 5;1617071956;915282090;36271;20380;0.1447139;60;0.0024119;1000000;-120.433.013;-770.444.827;-120.434.261;-770.458.073
330;4828013;Avenida Argentina 6;915282090;915282295;20380;20428;0.1396659;60;0.0023278;1000000;-120.434.261;-770.458.073;-120.435.465;-770.470.857
331;4828013;Avenida Argentina 7;915282295;1273682752;20428;35870;0.1427038;60;0.0023784;1000000;-120.435.465;-770.470.857;-12.043.646;-77.048.394
332;4828013;Avenida Argentina 8;1273682752;1617071942;35870;36275;0.1417916;60;0.0023632;1000000;-12.043.646;-77.048.394;-120.437.804;-770.496.906
333;4828013;Avenida Argentina 9;1617071942;31036574;36275;20910;0.1400476;60;0.0023341;1000000;-120.437.804;-770.496.906;-120.439.411;-770.509.679
334;4828013;Avenida Argentina 10;31036574;1850885639;20910;20401;0.1495733;60;0.0024929;1000000;-120.439.411;-770.509.679;-120.442.446;-770.522.917
335;4828013;Avenida Argentina 11;1850885639;1273679444;20401;26640;0.140344;60;0.0023391;1000000;-120.442.446;-770.522.917;-120.443.726;-770.535.756
336;4828013;Avenida Argentina 12;1273679444;1273746764;26640;31023;0.1405491;60;0.0023425;1000000;-120.443.726;-770.535.756;-120.444.909;-770.548.623
337;4828013;Avenida Argentina 13;1273746764;902279651;31023;70;0.1422831;60;0.0023714;1000000;-120.444.909;-770.548.623;-120.445.991;-77.056.166
340;4828021;Emancipacion 1;31035127;888357864;75;20142;0.1334831;60;0.0022247;0.0022247;-120.434.862;-770.424.641;-120.440.993;-770.414.088
341;4828021;Emancipacion 2;888357864;888357979;20142;20126;0.1333159;60;0.0022219;0.0022219;-120.440.993;-770.414.088;-120.447.116;-770.403.548
342;4828021;Emancipacion 3;888357979;888357911;20126;20119;0.1218389;60;0.0020306;0.0020306;-120.447.116;-770.403.548;-120.452.749;-770.393.938
343;4828021;Emancipacion 4;888357911;888357917;20119;20099;0.1204868;60;0.0020081;0.0020081;-120.452.749;-770.393.938;-120.458.246;-77.038.439
344;4828021;Emancipacion 5;888357917;31036608;20099;76;0.1142438;60;0.0019041;0.0019041;-120.458.246;-77.038.439;-120.463.518;-770.375.373
346;4828025;Oscar Benavides 1;31035110;915282214;79;3466;0.109696;70;0.0015671;1000000;-120.462.768;-770.431.753;-120.464.682;-770.441.484
347;4828025;Oscar Benavides 2;915282214;915282683;3466;3461;0.1449898;70;0.0020713;1000000;-120.464.682;-770.441.484;-120.466.015;-770.454.747
348;4828025;Oscar Benavides 3;915282683;915282157;3461;20427;0.1410886;70;0.0020156;1000000;-120.466.015;-770.454.747;-120.467.304;-770.467.654
349;4828025;Oscar Benavides 4;915282157;915282094;20427;20393;0.2822089;70;0.0040316;1000000;-120.467.304;-770.467.654;-120.469.891;-77.049.347
350;4828025;Oscar Benavides 5;915282094;915282321;20393;45234;0.1433236;70;0.0020475;1000000;-120.469.891;-77.049.347;-120.471.205;-770.506.581
351;4828025;Oscar Benavides 6;915282321;915282704;45234;20400;0.1440227;70;0.0020575;1000000;-120.471.205;-770.506.581;-120.472.525;-770.519.756
352;4828025;Oscar Benavides 7;915282704;915282619;20400;20529;0.1411945;70;0.0020171;1000000;-120.472.525;-770.519.756;-120.473.733;-770.532.681
353;4828025;Oscar Benavides 8;915282619;915282577;20529;20384;0.1376979;70;0.0019671;1000000;-120.473.733;-770.532.681;-120.475.082;-770.545.268
354;4828025;Oscar Benavides 9;915282577;915282594;20384;12696;0.2810002;70;0.0040143;1000000;-120.475.082;-770.545.268;-120.477.634;-770.570.976
355;4828025;Oscar Benavides 10;915282594;915282556;12696;20485;0.2824081;70;0.0040344;1000000;-120.477.634;-770.570.976;-120.480.347;-770.596.797
356;4828025;Oscar Benavides 11;915282556;915282690;20485;20370;0.1362486;70;0.0019464;1000000;-120.480.347;-770.596.797;-120.481.495;-770.609.271
357;4828025;Oscar Benavides 12;915282690;1850885641;20370;90806;0.154396;70;0.0022057;1000000;-120.481.495;-770.609.271;-12.048.291;-770.623.395
358;4828025;Oscar Benavides 13;1850885641;1850885642;90806;90807;0.0433874;70;0.0006198;1000000;-12.048.291;-770.623.395;-120.483.308;-770.627.364
359;4828025;Oscar Benavides 14;1850885642;915282104;90807;20437;0.1046912;70;0.0014956;1000000;-120.483.308;-770.627.364;-120.484.268;-770.636.941
360;4828025;Oscar Benavides 15;915282104;1190051187;20437;20218;0.1264335;70;0.0018062;1000000;-120.484.268;-770.636.941;-120.485.427;-770.648.507
361;4828025;Oscar Benavides 16;1190051187;1063807422;20218;64982;0.0095106;70;0.0001359;1000000;-120.485.427;-770.648.507;-120.485.514;-770.649.377
362;4828025;Oscar Benavides 17;1063807422;1063807395;64982;21393;0.455758;70;0.0065108;1000000;-120.485.514;-770.649.377;-1.204.897;-770.691.068
363;4828025;Oscar Benavides 18;1063807395;1754944615;21393;75760;0.2677112;70;0.0038244;1000000;-1.204.897;-770.691.068;-120.492.275;-770.715.545
364;4828025;Oscar Benavides 19;1754944615;135462071;75760;21298;0.0556591;70;0.0007951;1000000;-120.492.275;-770.715.545;-12.049.281;-770.720.634
365;4828025;Oscar Benavides 20;135462071;135462073;21298;21279;0.0220473;70;0.000315;1000000;-12.049.281;-770.720.634;-120.493.761;-770.722.413
366;4828025;Oscar Benavides 21;135462073;135462076;21279;80;0.5350355;70;0.0076434;1000000;-120.493.761;-770.722.413;-120.498.607;-770.771.363
367;4828026;Oscar Benavides 22;135447648;1842389967;81;12488;0.1949611;70;0.0027852;1000000;-120.535.254;-770.975.678;-120.531.928;-770.958.075
368;4828026;Oscar Benavides 23;1842389967;1842389966;12488;12491;0.0111734;70;0.0001596;1000000;-120.531.928;-770.958.075;-120.531.733;-770.957.067
369;4828026;Oscar Benavides 24;1842389966;1905027657;12491;82;0.0117659;70;0.0001681;1000000;-120.531.733;-770.957.067;-120.531.546;-770.956.002
370;4828352;Avenida Enrique Fermi 1;2470149843;817301977;83;13233;0.0133035;60;0.0002217;1000000;-12.011.073;-770.565.646;-120.111.564;-770.566.523
371;4828352;Avenida Enrique Fermi 2;817301977;827135455;13233;15579;0.1472911;60;0.0024549;1000000;-120.111.564;-770.566.523;-120.120.635;-770.576.392
372;4828352;Avenida Enrique Fermi 3;827135455;827135444;15579;15576;0.1263427;60;0.0021057;1000000;-120.120.635;-770.576.392;-12.012.582;-770.586.254
373;4828352;Avenida Enrique Fermi 4;827135444;827135458;15576;15581;0.0511817;60;0.000853;1000000;-12.012.582;-770.586.254;-12.012.654;-770.590.902
374;4828352;Avenida Enrique Fermi 5;827135458;2470149963;15581;25374;0.1059318;60;0.0017655;1000000;-12.012.654;-770.590.902;-120.127.881;-770.600.545
375;4828352;Avenida Enrique Fermi 6;2470149963;2470149913;25374;84;0.1023491;60;0.0017058;1000000;-120.127.881;-770.600.545;-120.121.047;-770.604.947
376;4828405;Av. Franciso Bolognesi 1;1844351683;31040287;85;95797;0.0358881;60;0.0005981;1000000;-120.044.002;-770.615.773;-120.043.119;-770.612.641
377;4828405;Av. Franciso Bolognesi 2;31040287;842907737;95797;15637;0.1774499;60;0.0029575;1000000;-120.043.119;-770.612.641;-120.040.881;-770.596.487
378;4828405;Av. Franciso Bolognesi 3;842907737;842907739;15637;15884;0.0384521;60;0.0006409;1000000;-120.040.881;-770.596.487;-120.040.393;-770.592.987
379;4828405;Av. Franciso Bolognesi 4;842907739;842907738;15884;15882;0.0483497;60;0.0008058;1000000;-120.040.393;-770.592.987;-12.003.978;-770.588.586
380;4828405;Av. Franciso Bolognesi 5;842907738;31040415;15882;92;0.1411181;60;0.002352;1000000;-12.003.978;-770.588.586;-120.037.706;-770.575.788
381;4828405;Av. Franciso Bolognesi 6;31040415;1273803435;92;28316;0.0143798;60;0.0002397;1000000;-120.037.706;-770.575.788;-12.003.746;-77.057.449
382;4828405;Av. Franciso Bolognesi 7;1273803435;827153173;28316;15641;0.1487242;60;0.0024787;1000000;-12.003.746;-77.057.449;-120.035.388;-770.560.981
383;4828405;Av. Franciso Bolognesi 8;827153173;1870265506;15641;95;0.145194;60;0.0024199;1000000;-120.035.388;-770.560.981;-12.003.319;-770.547.822
384;4828405;Av. Franciso Bolognesi 9;1870265506;817305984;95;86;0.003651;60;6.09E-05;1000000;-12.003.319;-770.547.822;-120.033.135;-770.547.491
385;4828407;Av. Angélica Gamarra 1;31040298;1844351699;87;90649;0.4507461;70;0.0064392;1000000;-120.041.793;-770.622.786;-120.050.418;-770.662.722
386;4828407;Av. Angélica Gamarra 2;1844351699;2477162281;90649;95904;0.1092006;70;0.00156;1000000;-120.050.418;-770.662.722;-120.051.927;-770.672.643
387;4828407;Av. Angélica Gamarra 3;2477162281;31040301;95904;95810;0.084886;70;0.0012127;1000000;-120.051.927;-770.672.643;-1.200.531;-770.680.355
388;4828407;Av. Angélica Gamarra 4;31040301;2477162301;95810;16633;0.3172294;70;0.0045318;1000000;-1.200.531;-770.680.355;-120.057.367;-770.709.194
389;4828407;Av. Angélica Gamarra 5;2477162301;1844372159;16633;16220;0.4403525;70;0.0062907;1000000;-120.057.367;-770.709.194;-120.063.261;-770.749.225
390;4828407;Av. Angélica Gamarra 6;1844372159;1359116719;16220;54691;0.0943678;70;0.0013481;1000000;-120.063.261;-770.749.225;-120.062.796;-770.757.869
391;4828407;Av. Angélica Gamarra 7;1359116719;1740889180;54691;28634;0.0762274;70;0.001089;1000000;-120.062.796;-770.757.869;-120.062.385;-770.764.865
392;4828407;Av. Angélica Gamarra 8;1740889180;1740890528;28634;70307;0.1210713;70;0.0017296;1000000;-120.062.385;-770.764.865;-120.062.684;-770.775.989
393;4828407;Av. Angélica Gamarra 9;1740890528;1740887206;70307;29311;0.0101069;70;0.0001444;1000000;-120.062.684;-770.775.989;-120.062.706;-770.776.918
394;4828407;Av. Angélica Gamarra 10;1740887206;2477162318;29311;16706;0.1364485;70;0.0019493;1000000;-120.062.706;-770.776.918;-120.063.408;-770.789.443
395;4828407;Av. Angélica Gamarra 11;2477162318;1359116742;16706;25663;0.3528016;70;0.00504;1000000;-120.063.408;-770.789.443;-1.200.653;-770.821.823
396;4828407;Av. Angélica Gamarra 12;1359116742;31044753;25663;181;0.0159129;70;0.0002273;1000000;-1.200.653;-770.821.823;-120.065.318;-770.823.286
397;4828407;Av. Angélica Gamarra 13;31044753;31044239;181;8910;0.0250046;70;0.0003572;1000000;-120.065.318;-770.823.286;-120.065.433;-770.825.582
398;4828407;Av. Angélica Gamarra 14;31044239;1359116840;8910;55041;0.3544272;70;0.0050632;1000000;-120.065.433;-770.825.582;-120.077.389;-770.855.344
399;4828407;Av. Angélica Gamarra 15;1359116840;1359116852;55041;55487;0.0371287;70;0.0005304;1000000;-120.077.389;-770.855.344;-120.079.634;-770.857.871
400;4828407;Av. Angélica Gamarra 16;1359116852;1359116958;55487;96449;0.2711697;70;0.0038739;1000000;-120.079.634;-770.857.871;-120.096.083;-770.876.278
401;4828407;Av. Angélica Gamarra 17;1359116958;1359116986;96449;54802;0.1058963;70;0.0015128;1000000;-120.096.083;-770.876.278;-120.101.787;-770.884.075
402;4828407;Av. Angélica Gamarra 18;1359116986;1439430723;54802;18396;0.1693082;70;0.0024187;1000000;-120.101.787;-770.884.075;-120.111.561;-770.895.992
403;4828407;Av. Angélica Gamarra 19;1439430723;1359117043;18396;54626;0.0385249;70;0.0005504;1000000;-120.111.561;-770.895.992;-12.011.344;-770.898.968
404;4828407;Av. Angélica Gamarra 20;1359117043;31044245;54626;55793;0.0118707;70;0.0001696;1000000;-12.011.344;-770.898.968;-120.114.019;-770.899.885
405;4828407;Av. Angélica Gamarra 21;31044245;1359117068;55793;54633;0.0328133;70;0.0004688;1000000;-120.114.019;-770.899.885;-120.115.579;-770.902.446
406;4828407;Av. Angélica Gamarra 22;1359117068;31044246;54633;88;0.0174136;70;0.0002488;1000000;-120.115.579;-770.902.446;-120.116.407;-770.903.805
407;4828408;Av. Industrial 1;842490889;842490902;89;15871;0.147695;40;0.0036924;1000000;-119.894.749;-770.597.823;-119.907.883;-770.595.798
408;4828408;Av. Industrial 2;842490902;842490772;15871;15863;0.1919453;40;0.0047986;1000000;-119.907.883;-770.595.798;-11.992.499;-770.593.438
409;4828408;Av. Industrial 3;842490772;1918015116;15863;91036;0.3033488;40;0.0075837;1000000;-11.992.499;-770.593.438;-119.951.868;-770.588.663
410;4828408;Av. Industrial 4;1918015116;842548368;91036;15906;0.0120212;40;0.0003005;1000000;-119.951.868;-770.588.663;-119.952.935;-770.588.485
